category,subcategory,style,color,name,asset_key,base_path,rarity,price_cr,obtain_method,name_ko
head,faces,happy,fur_brown,행복한 얼굴 퍼 브라운,faces_happy_fur_brown,\AssetsStore\spritesheets\head\faces\happy\fur_brown.png,common,0,gacha,행복한 얼굴 퍼 브라운
head,faces,happy,fur_copper,행복한 얼굴 퍼 코퍼,faces_happy_fur_copper,\AssetsStore\spritesheets\head\faces\happy\fur_copper.png,epic,0,gacha,행복한 얼굴 퍼 코퍼
head,faces,happy,fur_gold,행복한 얼굴 퍼 골드,faces_happy_fur_gold,\AssetsStore\spritesheets\head\faces\happy\fur_gold.png,legendary,0,gacha,행복한 얼굴 퍼 골드
head,faces,happy,fur_grey,행복한 얼굴 퍼 그레이,faces_happy_fur_grey,\AssetsStore\spritesheets\head\faces\happy\fur_grey.png,common,0,gacha,행복한 얼굴 퍼 그레이
head,faces,happy,fur_tan,행복한 얼굴 퍼 탄,faces_happy_fur_tan,\AssetsStore\spritesheets\head\faces\happy\fur_tan.png,common,0,gacha,행복한 얼굴 퍼 탄
head,faces,happy,fur_white,행복한 얼굴 퍼 화이트,faces_happy_fur_white,\AssetsStore\spritesheets\head\faces\happy\fur_white.png,common,0,gacha,행복한 얼굴 퍼 화이트
head,faces,happy,green,해피 페이스 그린,faces_happy_green,\AssetsStore\spritesheets\head\faces\happy\green.png,rare,0,gacha,해피 페이스 그린
head,faces,happy,lavender,해피 페이스 라벤더,faces_happy_lavender,\AssetsStore\spritesheets\head\faces\happy\lavender.png,epic,0,gacha,해피 페이스 라벤더
head,faces,happy,olive,해피 페이스 올리브,faces_happy_olive,\AssetsStore\spritesheets\head\faces\happy\olive.png,rare,0,gacha,해피 페이스 올리브
head,faces,happy,pale_green,해피 페이스 페일 그린,faces_happy_pale_green,\AssetsStore\spritesheets\head\faces\happy\pale_green.png,rare,0,gacha,해피 페이스 페일 그린
head,faces,happy,taupe,해피 페이스 토프,faces_happy_taupe,\AssetsStore\spritesheets\head\faces\happy\taupe.png,rare,0,gacha,해피 페이스 토프
head,faces,happy,zombie,해피 페이스 좀비,faces_happy_zombie,\AssetsStore\spritesheets\head\faces\happy\zombie.png,legendary,0,gacha,해피 페이스 좀비
head,faces,happy,zombie_green,해피 페이스 좀비 그린,faces_happy_zombie_green,\AssetsStore\spritesheets\head\faces\happy\zombie_green.png,legendary,0,gacha,해피 페이스 좀비 그린
head,faces,eyeroll,amber,아이롤 페이스 앰버,faces_eyeroll_amber,\AssetsStore\spritesheets\head\faces\eyeroll\amber.png,rare,0,gacha,아이롤 페이스 앰버
head,faces,eyeroll,black,아이롤 페이스 블랙,faces_eyeroll_black,\AssetsStore\spritesheets\head\faces\eyeroll\black.png,common,0,gacha,아이롤 페이스 블랙
head,faces,eyeroll,blue,아이롤 페이스 블루,faces_eyeroll_blue,\AssetsStore\spritesheets\head\faces\eyeroll\blue.png,rare,0,gacha,아이롤 페이스 블루
head,faces,eyeroll,bright_green,아이롤 페이스 브라이트 그린,faces_eyeroll_bright_green,\AssetsStore\spritesheets\head\faces\eyeroll\bright_green.png,epic,0,gacha,아이롤 페이스 브라이트 그린
head,faces,eyeroll,bronze,아이롤 페이스 브론즈,faces_eyeroll_bronze,\AssetsStore\spritesheets\head\faces\eyeroll\bronze.png,epic,0,gacha,아이롤 페이스 브론즈
head,faces,eyeroll,brown,아이롤 페이스 브라운,faces_eyeroll_brown,\AssetsStore\spritesheets\head\faces\eyeroll\brown.png,common,0,gacha,아이롤 페이스 브라운
head,faces,eyeroll,dark_green,아이롤 페이스 다크 그린,faces_eyeroll_dark_green,\AssetsStore\spritesheets\head\faces\eyeroll\dark_green.png,common,0,gacha,아이롤 페이스 다크 그린
head,faces,eyeroll,fur_black,아이롤 페이스 퍼 블랙,faces_eyeroll_fur_black,\AssetsStore\spritesheets\head\faces\eyeroll\fur_black.png,common,0,gacha,아이롤 페이스 퍼 블랙
head,faces,eyeroll,fur_brown,아이롤 페이스 퍼 브라운,faces_eyeroll_fur_brown,\AssetsStore\spritesheets\head\faces\eyeroll\fur_brown.png,common,0,gacha,아이롤 페이스 퍼 브라운
head,faces,eyeroll,fur_copper,아이롤 페이스 퍼 코퍼,faces_eyeroll_fur_copper,\AssetsStore\spritesheets\head\faces\eyeroll\fur_copper.png,epic,0,gacha,아이롤 페이스 퍼 코퍼
head,faces,eyeroll,fur_gold,아이롤 페이스 퍼 골드,faces_eyeroll_fur_gold,\AssetsStore\spritesheets\head\faces\eyeroll\fur_gold.png,legendary,0,gacha,아이롤 페이스 퍼 골드
head,faces,eyeroll,fur_grey,아이롤 페이스 퍼 그레이,faces_eyeroll_fur_grey,\AssetsStore\spritesheets\head\faces\eyeroll\fur_grey.png,common,0,gacha,아이롤 페이스 퍼 그레이
head,faces,eyeroll,fur_tan,아이롤 페이스 퍼 탄,faces_eyeroll_fur_tan,\AssetsStore\spritesheets\head\faces\eyeroll\fur_tan.png,common,0,gacha,아이롤 페이스 퍼 탄
head,faces,eyeroll,fur_white,아이롤 퍼 화이트,faces_eyeroll_fur_white,\AssetsStore\spritesheets\head\faces\eyeroll\fur_white.png,legendary,0,gacha,아이롤 퍼 화이트
head,faces,eyeroll,green,아이롤 그린,faces_eyeroll_green,\AssetsStore\spritesheets\head\faces\eyeroll\green.png,rare,0,gacha,아이롤 그린
head,faces,eyeroll,lavender,아이롤 라벤더,faces_eyeroll_lavender,\AssetsStore\spritesheets\head\faces\eyeroll\lavender.png,epic,0,gacha,아이롤 라벤더
head,faces,eyeroll,olive,아이롤 올리브,faces_eyeroll_olive,\AssetsStore\spritesheets\head\faces\eyeroll\olive.png,rare,0,gacha,아이롤 올리브
head,faces,eyeroll,pale_green,아이롤 페일 그린,faces_eyeroll_pale_green,\AssetsStore\spritesheets\head\faces\eyeroll\pale_green.png,rare,0,gacha,아이롤 페일 그린
head,faces,eyeroll,taupe,아이롤 토프,faces_eyeroll_taupe,\AssetsStore\spritesheets\head\faces\eyeroll\taupe.png,rare,0,gacha,아이롤 토프
head,faces,eyeroll,zombie,아이롤 좀비,faces_eyeroll_zombie,\AssetsStore\spritesheets\head\faces\eyeroll\zombie.png,legendary,0,gacha,아이롤 좀비
head,faces,eyeroll,zombie_green,아이롤 좀비 그린,faces_eyeroll_zombie_green,\AssetsStore\spritesheets\head\faces\eyeroll\zombie_green.png,legendary,0,gacha,아이롤 좀비 그린
head,faces,closing,amber,클로징 앰버,faces_closing_amber,\AssetsStore\spritesheets\head\faces\closing\amber.png,rare,0,gacha,클로징 앰버
head,faces,closing,black,클로징 블랙,faces_closing_black,\AssetsStore\spritesheets\head\faces\closing\black.png,common,0,gacha,클로징 블랙
head,faces,closing,blue,클로징 블루,faces_closing_blue,\AssetsStore\spritesheets\head\faces\closing\blue.png,rare,0,gacha,클로징 블루
head,faces,closing,bright_green,클로징 브라이트 그린,faces_closing_bright_green,\AssetsStore\spritesheets\head\faces\closing\bright_green.png,epic,0,gacha,클로징 브라이트 그린
head,faces,closing,bronze,클로징 브론즈,faces_closing_bronze,\AssetsStore\spritesheets\head\faces\closing\bronze.png,epic,0,gacha,클로징 브론즈
head,faces,closing,brown,클로징 브라운,faces_closing_brown,\AssetsStore\spritesheets\head\faces\closing\brown.png,common,0,gacha,클로징 브라운
head,faces,closing,dark_green,클로징 다크 그린,faces_closing_dark_green,\AssetsStore\spritesheets\head\faces\closing\dark_green.png,common,0,gacha,클로징 다크 그린
head,faces,closing,fur_black,클로징 퍼 블랙,faces_closing_fur_black,\AssetsStore\spritesheets\head\faces\closing\fur_black.png,legendary,0,gacha,클로징 퍼 블랙
head,faces,closing,fur_brown,클로징 퍼 브라운,faces_closing_fur_brown,\AssetsStore\spritesheets\head\faces\closing\fur_brown.png,legendary,0,gacha,클로징 퍼 브라운
head,faces,closing,fur_copper,클로징 퍼 코퍼,faces_closing_fur_copper,\AssetsStore\spritesheets\head\faces\closing\fur_copper.png,epic,0,gacha,클로징 퍼 코퍼
head,faces,closing,fur_gold,클로징 퍼 골드,faces_closing_fur_gold,\AssetsStore\spritesheets\head\faces\closing\fur_gold.png,legendary,0,gacha,클로징 퍼 골드
head,faces,closing,fur_grey,클로징 퍼 그레이,faces_closing_fur_grey,\AssetsStore\spritesheets\head\faces\closing\fur_grey.png,legendary,0,gacha,클로징 퍼 그레이
head,faces,closing,fur_tan,클로징 페이스 퍼 탠,faces_closing_fur_tan,\AssetsStore\spritesheets\head\faces\closing\fur_tan.png,common,0,gacha,클로징 페이스 퍼 탠
head,faces,closing,fur_white,클로징 페이스 퍼 화이트,faces_closing_fur_white,\AssetsStore\spritesheets\head\faces\closing\fur_white.png,common,0,gacha,클로징 페이스 퍼 화이트
head,faces,closing,green,클로징 페이스 그린,faces_closing_green,\AssetsStore\spritesheets\head\faces\closing\green.png,rare,0,gacha,클로징 페이스 그린
head,faces,closing,lavender,클로징 페이스 라벤더,faces_closing_lavender,\AssetsStore\spritesheets\head\faces\closing\lavender.png,epic,0,gacha,클로징 페이스 라벤더
head,faces,closing,olive,클로징 페이스 올리브,faces_closing_olive,\AssetsStore\spritesheets\head\faces\closing\olive.png,rare,0,gacha,클로징 페이스 올리브
head,faces,closing,pale_green,클로징 페이스 페일 그린,faces_closing_pale_green,\AssetsStore\spritesheets\head\faces\closing\pale_green.png,rare,0,gacha,클로징 페이스 페일 그린
head,faces,closing,taupe,클로징 페이스 토프,faces_closing_taupe,\AssetsStore\spritesheets\head\faces\closing\taupe.png,rare,0,gacha,클로징 페이스 토프
head,faces,closing,zombie,클로징 페이스 좀비,faces_closing_zombie,\AssetsStore\spritesheets\head\faces\closing\zombie.png,legendary,0,gacha,클로징 페이스 좀비
head,faces,closing,zombie_green,클로징 페이스 좀비 그린,faces_closing_zombie_green,\AssetsStore\spritesheets\head\faces\closing\zombie_green.png,legendary,0,gacha,클로징 페이스 좀비 그린
head,faces,closed,amber,클로즈드 페이스 앰버,faces_closed_amber,\AssetsStore\spritesheets\head\faces\closed\amber.png,rare,0,gacha,클로즈드 페이스 앰버
head,faces,closed,black,클로즈드 페이스 블랙,faces_closed_black,\AssetsStore\spritesheets\head\faces\closed\black.png,common,0,gacha,클로즈드 페이스 블랙
head,faces,closed,blue,클로즈드 페이스 블루,faces_closed_blue,\AssetsStore\spritesheets\head\faces\closed\blue.png,rare,0,gacha,클로즈드 페이스 블루
head,faces,closed,bright_green,클로즈드 페이스 브라이트 그린,faces_closed_bright_green,\AssetsStore\spritesheets\head\faces\closed\bright_green.png,epic,0,gacha,클로즈드 페이스 브라이트 그린
head,faces,closed,bronze,클로즈드 페이스 브론즈,faces_closed_bronze,\AssetsStore\spritesheets\head\faces\closed\bronze.png,epic,0,gacha,클로즈드 페이스 브론즈
head,faces,closed,brown,클로즈드 페이스 브라운,faces_closed_brown,\AssetsStore\spritesheets\head\faces\closed\brown.png,common,0,gacha,클로즈드 페이스 브라운
head,faces,closed,dark_green,클로즈드 페이스 다크 그린,faces_closed_dark_green,\AssetsStore\spritesheets\head\faces\closed\dark_green.png,common,0,gacha,클로즈드 페이스 다크 그린
head,faces,closed,fur_black,클로즈드 페이스 퍼 블랙,faces_closed_fur_black,\AssetsStore\spritesheets\head\faces\closed\fur_black.png,common,0,gacha,클로즈드 페이스 퍼 블랙
head,faces,closed,fur_brown,클로즈드 페이스 퍼 브라운,faces_closed_fur_brown,\AssetsStore\spritesheets\head\faces\closed\fur_brown.png,common,0,gacha,클로즈드 페이스 퍼 브라운
head,faces,closed,fur_copper,클로즈드 페이스 퍼 코퍼,faces_closed_fur_copper,\AssetsStore\spritesheets\head\faces\closed\fur_copper.png,epic,0,gacha,클로즈드 페이스 퍼 코퍼
head,faces,closed,fur_gold,클로즈드 페이스 퍼 골드,faces_closed_fur_gold,\AssetsStore\spritesheets\head\faces\closed\fur_gold.png,legendary,0,gacha,클로즈드 페이스 퍼 골드
head,faces,closed,fur_grey,클로즈드 퍼 그레이,faces_closed_fur_grey,\AssetsStore\spritesheets\head\faces\closed\fur_grey.png,common,0,gacha,클로즈드 퍼 그레이
head,faces,closed,fur_tan,클로즈드 퍼 탄,faces_closed_fur_tan,\AssetsStore\spritesheets\head\faces\closed\fur_tan.png,common,0,gacha,클로즈드 퍼 탄
head,faces,closed,fur_white,클로즈드 퍼 화이트,faces_closed_fur_white,\AssetsStore\spritesheets\head\faces\closed\fur_white.png,common,0,gacha,클로즈드 퍼 화이트
head,faces,closed,green,클로즈드 그린,faces_closed_green,\AssetsStore\spritesheets\head\faces\closed\green.png,rare,0,gacha,클로즈드 그린
head,faces,closed,lavender,클로즈드 라벤더,faces_closed_lavender,\AssetsStore\spritesheets\head\faces\closed\lavender.png,epic,0,gacha,클로즈드 라벤더
head,faces,closed,olive,클로즈드 올리브,faces_closed_olive,\AssetsStore\spritesheets\head\faces\closed\olive.png,rare,0,gacha,클로즈드 올리브
head,faces,closed,pale_green,클로즈드 페일 그린,faces_closed_pale_green,\AssetsStore\spritesheets\head\faces\closed\pale_green.png,rare,0,gacha,클로즈드 페일 그린
head,faces,closed,taupe,클로즈드 토프,faces_closed_taupe,\AssetsStore\spritesheets\head\faces\closed\taupe.png,rare,0,gacha,클로즈드 토프
head,faces,closed,zombie,클로즈드 좀비,faces_closed_zombie,\AssetsStore\spritesheets\head\faces\closed\zombie.png,legendary,0,gacha,클로즈드 좀비
head,faces,closed,zombie_green,클로즈드 좀비 그린,faces_closed_zombie_green,\AssetsStore\spritesheets\head\faces\closed\zombie_green.png,legendary,0,gacha,클로즈드 좀비 그린
head,faces,blush,amber,블러쉬 앰버,faces_blush_amber,\AssetsStore\spritesheets\head\faces\blush\amber.png,rare,0,gacha,블러쉬 앰버
head,faces,blush,black,블러쉬 블랙,faces_blush_black,\AssetsStore\spritesheets\head\faces\blush\black.png,common,0,gacha,블러쉬 블랙
head,faces,blush,blue,블러쉬 블루,faces_blush_blue,\AssetsStore\spritesheets\head\faces\blush\blue.png,rare,0,gacha,블러쉬 블루
head,faces,blush,bright_green,블러쉬 브라이트 그린,faces_blush_bright_green,\AssetsStore\spritesheets\head\faces\blush\bright_green.png,epic,0,gacha,블러쉬 브라이트 그린
head,faces,blush,bronze,블러쉬 브론즈,faces_blush_bronze,\AssetsStore\spritesheets\head\faces\blush\bronze.png,epic,0,gacha,블러쉬 브론즈
head,faces,blush,brown,블러쉬 브라운,faces_blush_brown,\AssetsStore\spritesheets\head\faces\blush\brown.png,common,0,gacha,블러쉬 브라운
head,faces,blush,dark_green,블러쉬 다크 그린,faces_blush_dark_green,\AssetsStore\spritesheets\head\faces\blush\dark_green.png,common,0,gacha,블러쉬 다크 그린
head,faces,blush,fur_black,블러쉬 퍼 블랙,faces_blush_fur_black,\AssetsStore\spritesheets\head\faces\blush\fur_black.png,common,0,gacha,블러쉬 퍼 블랙
head,faces,blush,fur_brown,블러쉬 퍼 브라운,faces_blush_fur_brown,\AssetsStore\spritesheets\head\faces\blush\fur_brown.png,common,0,gacha,블러쉬 퍼 브라운
head,faces,blush,fur_copper,블러쉬 퍼 코퍼,faces_blush_fur_copper,\AssetsStore\spritesheets\head\faces\blush\fur_copper.png,epic,0,gacha,블러쉬 퍼 코퍼
head,faces,blush,fur_gold,블러시 퍼 골드,faces_blush_fur_gold,\AssetsStore\spritesheets\head\faces\blush\fur_gold.png,legendary,0,gacha,블러시 퍼 골드
head,faces,blush,fur_grey,블러시 퍼 그레이,faces_blush_fur_grey,\AssetsStore\spritesheets\head\faces\blush\fur_grey.png,common,0,gacha,블러시 퍼 그레이
head,faces,blush,fur_tan,블러시 퍼 탄,faces_blush_fur_tan,\AssetsStore\spritesheets\head\faces\blush\fur_tan.png,common,0,gacha,블러시 퍼 탄
head,faces,blush,fur_white,블러시 퍼 화이트,faces_blush_fur_white,\AssetsStore\spritesheets\head\faces\blush\fur_white.png,common,0,gacha,블러시 퍼 화이트
head,faces,blush,green,블러시 그린,faces_blush_green,\AssetsStore\spritesheets\head\faces\blush\green.png,rare,0,gacha,블러시 그린
head,faces,blush,lavender,블러시 라벤더,faces_blush_lavender,\AssetsStore\spritesheets\head\faces\blush\lavender.png,epic,0,gacha,블러시 라벤더
head,faces,blush,olive,블러시 올리브,faces_blush_olive,\AssetsStore\spritesheets\head\faces\blush\olive.png,rare,0,gacha,블러시 올리브
head,faces,blush,pale_green,블러시 페일 그린,faces_blush_pale_green,\AssetsStore\spritesheets\head\faces\blush\pale_green.png,rare,0,gacha,블러시 페일 그린
head,faces,blush,taupe,블러시 토프,faces_blush_taupe,\AssetsStore\spritesheets\head\faces\blush\taupe.png,rare,0,gacha,블러시 토프
head,faces,blush,zombie,블러시 좀비,faces_blush_zombie,\AssetsStore\spritesheets\head\faces\blush\zombie.png,legendary,0,gacha,블러시 좀비
head,faces,blush,zombie_green,블러시 좀비 그린,faces_blush_zombie_green,\AssetsStore\spritesheets\head\faces\blush\zombie_green.png,legendary,0,gacha,블러시 좀비 그린
head,faces,anger,amber,화난 얼굴 앰버,faces_anger_amber,\AssetsStore\spritesheets\head\faces\anger\amber.png,rare,0,gacha,화난 얼굴 앰버
head,faces,anger,black,화난 얼굴 블랙,faces_anger_black,\AssetsStore\spritesheets\head\faces\anger\black.png,common,0,gacha,화난 얼굴 블랙
head,faces,anger,blue,화난 얼굴 블루,faces_anger_blue,\AssetsStore\spritesheets\head\faces\anger\blue.png,rare,0,gacha,화난 얼굴 블루
head,faces,anger,bright_green,화난 얼굴 브라이트 그린,faces_anger_bright_green,\AssetsStore\spritesheets\head\faces\anger\bright_green.png,epic,0,gacha,화난 얼굴 브라이트 그린
head,faces,anger,bronze,화난 얼굴 브론즈,faces_anger_bronze,\AssetsStore\spritesheets\head\faces\anger\bronze.png,epic,0,gacha,화난 얼굴 브론즈
head,faces,anger,brown,화난 얼굴 브라운,faces_anger_brown,\AssetsStore\spritesheets\head\faces\anger\brown.png,common,0,gacha,화난 얼굴 브라운
head,faces,anger,dark_green,화난 얼굴 다크 그린,faces_anger_dark_green,\AssetsStore\spritesheets\head\faces\anger\dark_green.png,common,0,gacha,화난 얼굴 다크 그린
head,faces,anger,fur_black,화난 얼굴 퍼 블랙,faces_anger_fur_black,\AssetsStore\spritesheets\head\faces\anger\fur_black.png,common,0,gacha,화난 얼굴 퍼 블랙
head,faces,anger,fur_brown,화난 얼굴 퍼 브라운,faces_anger_fur_brown,\AssetsStore\spritesheets\head\faces\anger\fur_brown.png,common,0,gacha,화난 얼굴 퍼 브라운
head,faces,anger,fur_copper,분노 얼굴 퍼 코퍼,faces_anger_fur_copper,\AssetsStore\spritesheets\head\faces\anger\fur_copper.png,epic,0,gacha,분노 얼굴 퍼 코퍼
head,faces,anger,fur_gold,분노 얼굴 퍼 골드,faces_anger_fur_gold,\AssetsStore\spritesheets\head\faces\anger\fur_gold.png,legendary,0,gacha,분노 얼굴 퍼 골드
head,faces,anger,fur_grey,분노 얼굴 퍼 그레이,faces_anger_fur_grey,\AssetsStore\spritesheets\head\faces\anger\fur_grey.png,common,0,gacha,분노 얼굴 퍼 그레이
head,faces,anger,fur_tan,분노 얼굴 퍼 탄,faces_anger_fur_tan,\AssetsStore\spritesheets\head\faces\anger\fur_tan.png,rare,0,gacha,분노 얼굴 퍼 탄
head,faces,anger,fur_white,분노 얼굴 퍼 화이트,faces_anger_fur_white,\AssetsStore\spritesheets\head\faces\anger\fur_white.png,common,0,gacha,분노 얼굴 퍼 화이트
head,faces,anger,green,분노 얼굴 그린,faces_anger_green,\AssetsStore\spritesheets\head\faces\anger\green.png,rare,0,gacha,분노 얼굴 그린
head,faces,anger,lavender,분노 얼굴 라벤더,faces_anger_lavender,\AssetsStore\spritesheets\head\faces\anger\lavender.png,epic,0,gacha,분노 얼굴 라벤더
head,faces,anger,olive,분노 얼굴 올리브,faces_anger_olive,\AssetsStore\spritesheets\head\faces\anger\olive.png,rare,0,gacha,분노 얼굴 올리브
head,faces,anger,pale_green,분노 얼굴 페일 그린,faces_anger_pale_green,\AssetsStore\spritesheets\head\faces\anger\pale_green.png,rare,0,gacha,분노 얼굴 페일 그린
head,faces,anger,taupe,분노 얼굴 토프,faces_anger_taupe,\AssetsStore\spritesheets\head\faces\anger\taupe.png,rare,0,gacha,분노 얼굴 토프
head,faces,anger,zombie,분노 얼굴 좀비,faces_anger_zombie,\AssetsStore\spritesheets\head\faces\anger\zombie.png,legendary,0,gacha,분노 얼굴 좀비
head,faces,anger,zombie_green,분노 얼굴 좀비 그린,faces_anger_zombie_green,\AssetsStore\spritesheets\head\faces\anger\zombie_green.png,legendary,0,gacha,분노 얼굴 좀비 그린
head,eyes,shock,blue,충격 눈 블루,eyes_shock_blue,\AssetsStore\spritesheets\head\eyes\shock\blue.png,rare,0,gacha,충격 눈 블루
head,eyes,shock,brown,충격 눈 브라운,eyes_shock_brown,\AssetsStore\spritesheets\head\eyes\shock\brown.png,common,0,gacha,충격 눈 브라운
head,eyes,shock,gray,충격 눈 그레이,eyes_shock_gray,\AssetsStore\spritesheets\head\eyes\shock\gray.png,common,0,gacha,충격 눈 그레이
head,eyes,shock,green,충격 눈 그린,eyes_shock_green,\AssetsStore\spritesheets\head\eyes\shock\green.png,rare,0,gacha,충격 눈 그린
head,eyes,shock,orange,충격 눈 오렌지,eyes_shock_orange,\AssetsStore\spritesheets\head\eyes\shock\orange.png,rare,0,gacha,충격 눈 오렌지
head,eyes,shock,purple,충격 눈 퍼플,eyes_shock_purple,\AssetsStore\spritesheets\head\eyes\shock\purple.png,rare,0,gacha,충격 눈 퍼플
head,eyes,shock,red,충격 눈 레드,eyes_shock_red,\AssetsStore\spritesheets\head\eyes\shock\red.png,common,0,gacha,충격 눈 레드
head,eyes,shock,yellow,충격 눈 옐로우,eyes_shock_yellow,\AssetsStore\spritesheets\head\eyes\shock\yellow.png,rare,0,gacha,충격 눈 옐로우
head,eyes,shame,blue,수치 눈 블루,eyes_shame_blue,\AssetsStore\spritesheets\head\eyes\shame\blue.png,rare,0,gacha,수치의 눈 블루
head,eyes,shame,brown,수치 눈 브라운,eyes_shame_brown,\AssetsStore\spritesheets\head\eyes\shame\brown.png,common,0,gacha,수치의 눈 브라운
head,eyes,shame,gray,수치 눈 그레이,eyes_shame_gray,\AssetsStore\spritesheets\head\eyes\shame\gray.png,common,0,gacha,수치의 눈 그레이
head,eyes,shame,green,수치 눈 그린,eyes_shame_green,\AssetsStore\spritesheets\head\eyes\shame\green.png,rare,0,gacha,수치의 눈 그린
head,eyes,shame,orange,수치 눈 오렌지,eyes_shame_orange,\AssetsStore\spritesheets\head\eyes\shame\orange.png,rare,0,gacha,수치의 눈 오렌지
head,eyes,shame,purple,수치 눈 퍼플,eyes_shame_purple,\AssetsStore\spritesheets\head\eyes\shame\purple.png,rare,0,gacha,수치의 눈 퍼플
head,eyes,shame,red,수치 눈 레드,eyes_shame_red,\AssetsStore\spritesheets\head\eyes\shame\red.png,rare,0,gacha,수치의 눈 레드
head,eyes,shame,yellow,수치 눈 옐로우,eyes_shame_yellow,\AssetsStore\spritesheets\head\eyes\shame\yellow.png,rare,0,gacha,수치의 눈 옐로우
head,eyes,sad2,blue,슬픈 눈2 블루,eyes_sad2_blue,\AssetsStore\spritesheets\head\eyes\sad2\blue.png,rare,0,gacha,슬픔 눈2 블루
head,eyes,sad2,brown,슬픈 눈2 브라운,eyes_sad2_brown,\AssetsStore\spritesheets\head\eyes\sad2\brown.png,common,0,gacha,슬픔 눈2 브라운
head,eyes,sad2,gray,슬픈 눈2 그레이,eyes_sad2_gray,\AssetsStore\spritesheets\head\eyes\sad2\gray.png,common,0,gacha,슬픔 눈2 그레이
head,eyes,sad2,green,슬픈 눈2 그린,eyes_sad2_green,\AssetsStore\spritesheets\head\eyes\sad2\green.png,rare,0,gacha,슬픔 눈2 그린
head,eyes,sad2,orange,슬픈 눈2 오렌지,eyes_sad2_orange,\AssetsStore\spritesheets\head\eyes\sad2\orange.png,rare,0,gacha,슬픔 눈2 오렌지
head,eyes,sad2,purple,슬픈 눈2 퍼플,eyes_sad2_purple,\AssetsStore\spritesheets\head\eyes\sad2\purple.png,rare,0,gacha,슬픔 눈2 퍼플
head,eyes,sad2,red,슬픈 눈2 레드,eyes_sad2_red,\AssetsStore\spritesheets\head\eyes\sad2\red.png,rare,0,gacha,슬픔 눈2 레드
head,eyes,sad2,yellow,슬픈 눈2 옐로우,eyes_sad2_yellow,\AssetsStore\spritesheets\head\eyes\sad2\yellow.png,rare,0,gacha,슬픔 눈2 옐로우
head,eyes,sad,blue,슬픈 눈 블루,eyes_sad_blue,\AssetsStore\spritesheets\head\eyes\sad\blue.png,rare,0,gacha,슬픈 눈 블루
head,eyes,sad,brown,슬픈 눈 브라운,eyes_sad_brown,\AssetsStore\spritesheets\head\eyes\sad\brown.png,common,0,gacha,슬픈 눈 브라운
head,eyes,sad,gray,슬픈 눈 그레이,eyes_sad_gray,\AssetsStore\spritesheets\head\eyes\sad\gray.png,common,0,gacha,슬픈 눈 그레이
head,eyes,sad,green,슬픈 눈 그린,eyes_sad_green,\AssetsStore\spritesheets\head\eyes\sad\green.png,rare,0,gacha,슬픈 눈 그린
head,eyes,sad,orange,슬픈 눈 오렌지,eyes_sad_orange,\AssetsStore\spritesheets\head\eyes\sad\orange.png,rare,0,gacha,슬픈 눈 오렌지
head,eyes,sad,purple,슬픈 눈 퍼플,eyes_sad_purple,\AssetsStore\spritesheets\head\eyes\sad\purple.png,rare,0,gacha,슬픈 눈 퍼플
head,eyes,sad,red,슬픈 눈 레드,eyes_sad_red,\AssetsStore\spritesheets\head\eyes\sad\red.png,rare,0,gacha,슬픈 눈 레드
head,eyes,sad,yellow,슬픈 눈 옐로우,eyes_sad_yellow,\AssetsStore\spritesheets\head\eyes\sad\yellow.png,rare,0,gacha,슬픈 눈 옐로우
head,eyes,neutral,blue,무표정 눈 블루,eyes_neutral_blue,\AssetsStore\spritesheets\head\eyes\neutral\blue.png,rare,0,gacha,무표정 눈 블루
head,eyes,neutral,brown,무표정 눈 브라운,eyes_neutral_brown,\AssetsStore\spritesheets\head\eyes\neutral\brown.png,common,0,gacha,무표정 눈 브라운
head,eyes,neutral,gray,무표정 눈 그레이,eyes_neutral_gray,\AssetsStore\spritesheets\head\eyes\neutral\gray.png,common,0,gacha,무표정 눈 그레이
head,eyes,neutral,green,무표정 눈 그린,eyes_neutral_green,\AssetsStore\spritesheets\head\eyes\neutral\green.png,rare,0,gacha,무표정 눈 그린
head,eyes,neutral,orange,무표정 눈 오렌지,eyes_neutral_orange,\AssetsStore\spritesheets\head\eyes\neutral\orange.png,rare,0,gacha,무표정 눈 오렌지
head,eyes,neutral,purple,무표정 눈 퍼플,eyes_neutral_purple,\AssetsStore\spritesheets\head\eyes\neutral\purple.png,rare,0,gacha,무표정 눈 퍼플
head,eyes,neutral,red,무표정 눈 레드,eyes_neutral_red,\AssetsStore\spritesheets\head\eyes\neutral\red.png,rare,0,gacha,무표정 눈 레드
head,eyes,neutral,yellow,무표정 눈 옐로우,eyes_neutral_yellow,\AssetsStore\spritesheets\head\eyes\neutral\yellow.png,rare,0,gacha,무표정 눈 옐로우
head,eyes,look_r,blue,옆눈 블루,eyes_look_r_blue,\AssetsStore\spritesheets\head\eyes\look_r\blue.png,rare,0,gacha,옆눈 블루
head,eyes,look_r,brown,옆눈 브라운,eyes_look_r_brown,\AssetsStore\spritesheets\head\eyes\look_r\brown.png,common,0,gacha,옆눈 브라운
head,eyes,look_r,gray,옆눈 그레이,eyes_look_r_gray,\AssetsStore\spritesheets\head\eyes\look_r\gray.png,common,0,gacha,옆눈 그레이
head,eyes,look_r,green,옆눈 그린,eyes_look_r_green,\AssetsStore\spritesheets\head\eyes\look_r\green.png,rare,0,gacha,옆눈 그린
